variety_name,week_number,cost,production,farm_name,cut
ALI_BABA,30,0.491105052,0.491105052,LA GAITANA,
AMOROSA,30,0.303789207,0.303789207,LA GAITANA,
ANTIGUA,30,0.518050478,0.518050478,LA GAITANA,
ARMONIA,30,0.273154335,0.273154335,LA GAITANA,
BIZET,30,0.537624,0.537624,LA GAITANA,
CAROLINE_GOLD,30,0.060606061,0.060606061,LA GAITANA,
CHELO,30,0.367602496,0.367602496,LA GAITANA,
DILETTA,30,0.260253258,0.260253258,LA GAITANA,
DONCEL,30,0.27446262,0.27446262,LA GAITANA,
FARIDA,30,0.48,0.48,LA GAITANA,
EXTASIS,30,0.47754716,0.47754716,LA GAITANA,
FUENTE,30,0.5,0.5,LA GAITANA,
GRANSOLE,30,0.289805342,0.289805342,LA GAITANA,
IKEBANA,30,0.453719008,0.453719008,LA GAITANA,
ILUSION,30,1.052479339,1.052479339,LA GAITANA,
JOBIM,30,0.167911772,0.167911772,LA GAITANA,
NAUTILUS,30,0.283720026,0.283720026,LA GAITANA,
NEON,30,0.47754716,0.47754716,LA GAITANA,
LEGE_MARRONE,30,0.45,0.45,LA GAITANA,
MOONLIGHT,30,0.315610149,0.315610149,LA GAITANA,
NEW_YORK,30,0.5,0.5,LA GAITANA,
NOVIA,30,0.397121705,0.397121705,LA GAITANA,
RANDAL,30,0.539377289,0.539377289,LA GAITANA,
RODAS,30,0.283720026,0.283720026,LA GAITANA,
HAWAI,30,0.47754716,0.47754716,LA GAITANA,
SORRISO,30,0.618436311,0.618436311,LA GAITANA,
TINGUA,30,0.654640367,0.654640367,LA GAITANA,
ZAFIRO,30,0.37,0.37,LA GAITANA,
ZENIT,30,0.366587344,0.366587344,LA GAITANA,
HERMES,30,0.620229595,0.620229595,LA GAITANA,
ZEPPELIN,30,0.712050078,0.712050078,LA GAITANA,
KINO,30,0.302870337,0.302870337,LA GAITANA,
VELVET,30,0.454,0.454,LA GAITANA,
TANGELO,30,0.37,0.37,LA GAITANA,
ORANGE_FLAME,30,0.47754716,0.47754716,LA GAITANA,
TRUENO,30,0.47754716,0.47754716,LA GAITANA,
AMBROSE,30,0.345,0.345,LA GAITANA,
ANDINO,30,0.424,0.424,LA GAITANA,
BOUZERON,30,0.536,0.536,LA GAITANA,
CAPRICHO,30,0.653320313,0.653320313,LA GAITANA,
CAROCHE,30,0.933098592,0.933098592,LA GAITANA,
CAROLINE,30,0.437,0.437,LA GAITANA,
DANDY,30,0.821,0.821,LA GAITANA,
DANIKO,30,0.3,0.3,LA GAITANA,
DILETTA_CREMA,30,0.142807416,0.142807416,LA GAITANA,
DON_PEDRO,30,0.295355191,0.295355191,LA GAITANA,
FAITH,30,0.154010695,0.154010695,LA GAITANA,
FARIETA,30,0.25389,0.25389,LA GAITANA,
FAUSTO,30,0.324,0.324,LA GAITANA,
FREDY,30,0.53,0.53,LA GAITANA,
GLADYS,30,0.065463918,0.065463918,LA GAITANA,
GOBI,30,0.257575758,0.257575758,LA GAITANA,
GOBLIN,30,0.527,0.527,LA GAITANA,
GOLEM,30,0.326666667,0.326666667,LA GAITANA,
HELIOS,30,0.38521785,0.38521785,LA GAITANA,
ISOLA,30,0.588,0.588,LA GAITANA,
KINO_SPORT,30,0.275076353,0.275076353,LA GAITANA,
KOMACHI,30,0.298431445,0.298431445,LA GAITANA,
LIGHT_STAR,30,0.555838208,0.555838208,LA GAITANA,
LIZZY,30,0.402,0.402,LA GAITANA,
MADELON,30,0.561,0.561,LA GAITANA,
MEGAN,30,0.47,0.47,LA GAITANA,
MELODIA,30,0.23,0.23,LA GAITANA,
MIZUKI,30,0.359,0.359,LA GAITANA,
MONTOYA,30,0.403,0.403,LA GAITANA,
PELAYO,30,0.5,0.5,LA GAITANA,
POLIMNIA,30,0.492797254,0.492797254,LA GAITANA,
SOLEX,30,0.663704819,0.663704819,LA GAITANA,
SUMATRA,30,0.326666667,0.326666667,LA GAITANA,
TENDERLY,30,0.54,0.54,LA GAITANA,
VORAGINE,30,0.165245949,0.165245949,LA GAITANA,
WALKER,30,0.5,0.5,LA GAITANA,
ZAPOTE,30,0.511,0.511,LA GAITANA,
ZURIGO,30,0.438533666,0.438533666,LA GAITANA,
ALI_BABA,31,0.420423267,0.420423267,LA GAITANA,
AMOROSA,31,0.335061596,0.335061596,LA GAITANA,
ANTIGUA,31,0.563667571,0.563667571,LA GAITANA,
ARMONIA,31,0.276521054,0.276521054,LA GAITANA,
BIZET,31,0.433998,0.433998,LA GAITANA,
CAROLINE_GOLD,31,0,0,LA GAITANA,
CHELO,31,0.255593583,0.255593583,LA GAITANA,
DILETTA,31,0.243800701,0.243800701,LA GAITANA,
DONCEL,31,0.205440878,0.205440878,LA GAITANA,
FARIDA,31,0.326055108,0.326055108,LA GAITANA,
EXTASIS,31,0.377779073,0.377779073,LA GAITANA,
FUENTE,31,0.673827789,0.673827789,LA GAITANA,
GRANSOLE,31,0.162615769,0.162615769,LA GAITANA,
IKEBANA,31,0.361673554,0.361673554,LA GAITANA,
ILUSION,31,0.628047521,0.628047521,LA GAITANA,
JOBIM,31,0.137785866,0.137785866,LA GAITANA,
NAUTILUS,31,0.218213728,0.218213728,LA GAITANA,
NEON,31,0.377779073,0.377779073,LA GAITANA,
LEGE_MARRONE,31,0.44,0.44,LA GAITANA,
MOONLIGHT,31,0.260807397,0.260807397,LA GAITANA,
NEW_YORK,31,0.433,0.433,LA GAITANA,
NOVIA,31,0.332104551,0.332104551,LA GAITANA,
RANDAL,31,0.455128205,0.455128205,LA GAITANA,
RODAS,31,0.218213728,0.218213728,LA GAITANA,
HAWAI,31,0.377779073,0.377779073,LA GAITANA,
SORRISO,31,0.35208418,0.35208418,LA GAITANA,
TINGUA,31,0.253645607,0.253645607,LA GAITANA,
ZAFIRO,31,0.352333333,0.352333333,LA GAITANA,
ZENIT,31,0.303370495,0.303370495,LA GAITANA,
HERMES,31,0.551264535,0.551264535,LA GAITANA,
ZEPPELIN,31,0.35,0.35,LA GAITANA,
KINO,31,0.241453249,0.241453249,LA GAITANA,
VELVET,31,0.424,0.424,LA GAITANA,
TANGELO,31,0.352,0.352,LA GAITANA,
ORANGE_FLAME,31,0.377779073,0.377779073,LA GAITANA,
TRUENO,31,0.377779073,0.377779073,LA GAITANA,
AMBROSE,31,0.201,0.201,LA GAITANA,
ANDINO,31,0.33,0.33,LA GAITANA,
BOUZERON,31,0.474,0.474,LA GAITANA,
CAPRICHO,31,0.28125,0.28125,LA GAITANA,
CAROCHE,31,0.838028169,0.838028169,LA GAITANA,
CAROLINE,31,0.425,0.425,LA GAITANA,
DANDY,31,0.798,0.798,LA GAITANA,
DANIKO,31,0.27,0.27,LA GAITANA,
DILETTA_CREMA,31,0.0813889,0.0813889,LA GAITANA,
DON_PEDRO,31,0.17679235,0.17679235,LA GAITANA,
FAITH,31,0.145989305,0.145989305,LA GAITANA,
FARIETA,31,0.23994,0.23994,LA GAITANA,
FAUSTO,31,0.262,0.262,LA GAITANA,
FREDY,31,0.382659182,0.382659182,LA GAITANA,
GLADYS,31,0.069072165,0.069072165,LA GAITANA,
GOBI,31,0.2,0.2,LA GAITANA,
GOBLIN,31,0.466,0.466,LA GAITANA,
GOLEM,31,0.319,0.319,LA GAITANA,
HELIOS,31,0.347899759,0.347899759,LA GAITANA,
ISOLA,31,0.816,0.816,LA GAITANA,
KINO_SPORT,31,0.215172621,0.215172621,LA GAITANA,
KOMACHI,31,0.187454982,0.187454982,LA GAITANA,
LIGHT_STAR,31,0.346762816,0.346762816,LA GAITANA,
LIZZY,31,0.51,0.51,LA GAITANA,
MADELON,31,0.379,0.379,LA GAITANA,
MEGAN,31,0.37,0.37,LA GAITANA,
MELODIA,31,0.2,0.2,LA GAITANA,
MIZUKI,31,0.179,0.179,LA GAITANA,
MONTOYA,31,0.397,0.397,LA GAITANA,
PELAYO,31,0.27,0.27,LA GAITANA,
POLIMNIA,31,0.449337675,0.449337675,LA GAITANA,
SOLEX,31,0.203313253,0.203313253,LA GAITANA,
SUMATRA,31,0.319,0.319,LA GAITANA,
TENDERLY,31,0.47,0.47,LA GAITANA,
VORAGINE,31,0.142938611,0.142938611,LA GAITANA,
WALKER,31,0.48,0.48,LA GAITANA,
ZAPOTE,31,0.52,0.52,LA GAITANA,
ZURIGO,31,0.287175962,0.287175962,LA GAITANA,
ALI_BABA,32,0.288681856,0.288681856,LA GAITANA,
AMOROSA,32,0.216539167,0.216539167,LA GAITANA,
ANTIGUA,32,0.489630807,0.489630807,LA GAITANA,
ARMONIA,32,0.225651542,0.225651542,LA GAITANA,
BIZET,32,0.358074,0.358074,LA GAITANA,
CAROLINE_GOLD,32,0,0,LA GAITANA,
CHELO,32,0.154345811,0.154345811,LA GAITANA,
DILETTA,32,0.156582961,0.156582961,LA GAITANA,
DONCEL,32,0.15748253,0.15748253,LA GAITANA,
FARIDA,32,0.32907417,0.32907417,LA GAITANA,
EXTASIS,32,0.299265392,0.299265392,LA GAITANA,
FUENTE,32,0.57082634,0.57082634,LA GAITANA,
GRANSOLE,32,0.104231389,0.104231389,LA GAITANA,
IKEBANA,32,0.239876033,0.239876033,LA GAITANA,
ILUSION,32,0.55,0.55,LA GAITANA,
JOBIM,32,0.068511915,0.068511915,LA GAITANA,
NAUTILUS,32,0.175060794,0.175060794,LA GAITANA,
NEON,32,0.299265392,0.299265392,LA GAITANA,
LEGE_MARRONE,32,0.428345997,0.428345997,LA GAITANA,
MOONLIGHT,32,0.206794396,0.206794396,LA GAITANA,
NEW_YORK,32,0.367,0.367,LA GAITANA,
NOVIA,32,0.372713121,0.372713121,LA GAITANA,
RANDAL,32,0.351648352,0.351648352,LA GAITANA,
RODAS,32,0.175060794,0.175060794,LA GAITANA,
HAWAI,32,0.299265392,0.299265392,LA GAITANA,
SORRISO,32,0.272075823,0.272075823,LA GAITANA,
TINGUA,32,0.301492211,0.301492211,LA GAITANA,
ZAFIRO,32,0.291,0.291,LA GAITANA,
ZENIT,32,0.263092866,0.263092866,LA GAITANA,
HERMES,32,0.440388409,0.440388409,LA GAITANA,
ZEPPELIN,32,0.34,0.34,LA GAITANA,
KINO,32,0.187743583,0.187743583,LA GAITANA,
VELVET,32,0.307,0.307,LA GAITANA,
TANGELO,32,0.291,0.291,LA GAITANA,
ORANGE_FLAME,32,0.299265392,0.299265392,LA GAITANA,
TRUENO,32,0.299265392,0.299265392,LA GAITANA,
AMBROSE,32,0.157,0.157,LA GAITANA,
ANDINO,32,0.287,0.287,LA GAITANA,
BOUZERON,32,0.348,0.348,LA GAITANA,
CAPRICHO,32,0.154296875,0.154296875,LA GAITANA,
CAROCHE,32,0.036384977,0.036384977,LA GAITANA,
CAROLINE,32,0.128,0.128,LA GAITANA,
DANDY,32,0.624,0.624,LA GAITANA,
DANIKO,32,0.240944829,0.240944829,LA GAITANA,
DILETTA_CREMA,32,0.105918416,0.105918416,LA GAITANA,
DON_PEDRO,32,0.274237068,0.274237068,LA GAITANA,
FAITH,32,0.064171123,0.064171123,LA GAITANA,
FARIETA,32,0.22041,0.22041,LA GAITANA,
FAUSTO,32,0.216,0.216,LA GAITANA,
FREDY,32,0.332573158,0.332573158,LA GAITANA,
GLADYS,32,0.087628866,0.087628866,LA GAITANA,
GOBI,32,0.16,0.16,LA GAITANA,
GOBLIN,32,0.433,0.433,LA GAITANA,
GOLEM,32,0.291,0.291,LA GAITANA,
HELIOS,32,0.299135038,0.299135038,LA GAITANA,
ISOLA,32,0.7,0.7,LA GAITANA,
KINO_SPORT,32,0.215984967,0.215984967,LA GAITANA,
KOMACHI,32,0.160891279,0.160891279,LA GAITANA,
LIGHT_STAR,32,0.257451132,0.257451132,LA GAITANA,
LIZZY,32,0.403,0.403,LA GAITANA,
MADELON,32,0.282,0.282,LA GAITANA,
MEGAN,32,0.26,0.26,LA GAITANA,
MELODIA,32,0.17,0.17,LA GAITANA,
MIZUKI,32,0.109,0.109,LA GAITANA,
MONTOYA,32,0.24,0.24,LA GAITANA,
PELAYO,32,0.27,0.27,LA GAITANA,
POLIMNIA,32,0.363436978,0.363436978,LA GAITANA,
SOLEX,32,0.344277108,0.344277108,LA GAITANA,
SUMATRA,32,0.291,0.291,LA GAITANA,
TENDERLY,32,0.34,0.34,LA GAITANA,
VORAGINE,32,0.109722581,0.109722581,LA GAITANA,
WALKER,32,0.308663068,0.308663068,LA GAITANA,
ZAPOTE,32,0.517,0.517,LA GAITANA,
ZURIGO,32,0.171082754,0.171082754,LA GAITANA,
ALI_BABA,33,0.232528267,0.232528267,LA GAITANA,
AMOROSA,33,0.124969736,0.124969736,LA GAITANA,
ANTIGUA,33,0.322880244,0.322880244,LA GAITANA,
ARMONIA,33,0.080963001,0.080963001,LA GAITANA,
BIZET,33,0.252396,0.252396,LA GAITANA,
CAROLINE_GOLD,33,0,0,LA GAITANA,
CHELO,33,0.167856506,0.167856506,LA GAITANA,
DILETTA,33,0.120525423,0.120525423,LA GAITANA,
DONCEL,33,0.125811918,0.125811918,LA GAITANA,
FARIDA,33,0.226153017,0.226153017,LA GAITANA,
EXTASIS,33,0.191043481,0.191043481,LA GAITANA,
FUENTE,33,0.556715387,0.556715387,LA GAITANA,
GRANSOLE,33,0.062140491,0.062140491,LA GAITANA,
IKEBANA,33,0.185020661,0.185020661,LA GAITANA,
ILUSION,33,0.373295455,0.373295455,LA GAITANA,
JOBIM,33,0,0,LA GAITANA,
NAUTILUS,33,0.179685979,0.179685979,LA GAITANA,
NEON,33,0.191043481,0.191043481,LA GAITANA,
LEGE_MARRONE,33,0.359351145,0.359351145,LA GAITANA,
MOONLIGHT,33,0.222925264,0.222925264,LA GAITANA,
NEW_YORK,33,0.34,0.34,LA GAITANA,
NOVIA,33,0.418521484,0.418521484,LA GAITANA,
RANDAL,33,0.262820513,0.262820513,LA GAITANA,
RODAS,33,0.179685979,0.179685979,LA GAITANA,
HAWAI,33,0.191043481,0.191043481,LA GAITANA,
SORRISO,33,0.180066686,0.180066686,LA GAITANA,
TINGUA,33,0.244728949,0.244728949,LA GAITANA,
ZAFIRO,33,0.297,0.297,LA GAITANA,
ZENIT,33,0.185454626,0.185454626,LA GAITANA,
HERMES,33,0.320907551,0.320907551,LA GAITANA,
ZEPPELIN,33,0.247261346,0.247261346,LA GAITANA,
KINO,33,0.189790023,0.189790023,LA GAITANA,
VELVET,33,0.396,0.396,LA GAITANA,
TANGELO,33,0.297,0.297,LA GAITANA,
ORANGE_FLAME,33,0.191043481,0.191043481,LA GAITANA,
TRUENO,33,0.191043481,0.191043481,LA GAITANA,
AMBROSE,33,0.209,0.209,LA GAITANA,
ANDINO,33,0.242,0.242,LA GAITANA,
BOUZERON,33,0.316,0.316,LA GAITANA,
CAPRICHO,33,0.181640625,0.181640625,LA GAITANA,
CAROCHE,33,0.400234742,0.400234742,LA GAITANA,
CAROLINE,33,0.156,0.156,LA GAITANA,
DANDY,33,0.552,0.552,LA GAITANA,
DANIKO,33,0.259759443,0.259759443,LA GAITANA,
DILETTA_CREMA,33,0.109092397,0.109092397,LA GAITANA,
DON_PEDRO,33,0.235363832,0.235363832,LA GAITANA,
FAITH,33,0.072192513,0.072192513,LA GAITANA,
FARIETA,33,0.19716,0.19716,LA GAITANA,
FAUSTO,33,0.152,0.152,LA GAITANA,
FREDY,33,0.216934674,0.216934674,LA GAITANA,
GLADYS,33,0,0,LA GAITANA,
GOBI,33,0.15,0.15,LA GAITANA,
GOBLIN,33,0.351,0.351,LA GAITANA,
GOLEM,33,0.297,0.297,LA GAITANA,
HELIOS,33,0.263930727,0.263930727,LA GAITANA,
ISOLA,33,0.62,0.62,LA GAITANA,
KINO_SPORT,33,0.139036735,0.139036735,LA GAITANA,
KOMACHI,33,0.132912236,0.132912236,LA GAITANA,
LIGHT_STAR,33,0.155328761,0.155328761,LA GAITANA,
LIZZY,33,0.39,0.39,LA GAITANA,
MADELON,33,0.285,0.285,LA GAITANA,
MEGAN,33,0.21,0.21,LA GAITANA,
MELODIA,33,0.15,0.15,LA GAITANA,
MIZUKI,33,0.071,0.071,LA GAITANA,
MONTOYA,33,0.261,0.261,LA GAITANA,
PELAYO,33,0.2,0.2,LA GAITANA,
POLIMNIA,33,0.261668964,0.261668964,LA GAITANA,
SOLEX,33,0.244427711,0.244427711,LA GAITANA,
SUMATRA,33,0.297,0.297,LA GAITANA,
TENDERLY,33,0.34,0.34,LA GAITANA,
VORAGINE,33,0.090681091,0.090681091,LA GAITANA,
WALKER,33,0.254154045,0.254154045,LA GAITANA,
ZAPOTE,33,0.485,0.485,LA GAITANA,
ZURIGO,33,0.299202981,0.299202981,LA GAITANA,
ALI_BABA,34,0.211373315,0.211373315,LA GAITANA,
AMOROSA,34,0.096947687,0.096947687,LA GAITANA,
ANTIGUA,34,0.384353577,0.384353577,LA GAITANA,
ARMONIA,34,0,0,LA GAITANA,
BIZET,34,0.182628,0.182628,LA GAITANA,
CAROLINE_GOLD,34,0,0,LA GAITANA,
CHELO,34,0.099882353,0.099882353,LA GAITANA,
DILETTA,34,0.130149923,0.130149923,LA GAITANA,
DONCEL,34,0.1093721,0.1093721,LA GAITANA,
FARIDA,34,0.207396048,0.207396048,LA GAITANA,
EXTASIS,34,0.128038194,0.128038194,LA GAITANA,
FUENTE,34,0.318195171,0.318195171,LA GAITANA,
GRANSOLE,34,0.064552342,0.064552342,LA GAITANA,
IKEBANA,34,0.092975207,0.092975207,LA GAITANA,
ILUSION,34,0.239876033,0.239876033,LA GAITANA,
JOBIM,34,0,0,LA GAITANA,
NAUTILUS,34,0.134833534,0.134833534,LA GAITANA,
NEON,34,0.128038194,0.128038194,LA GAITANA,
LEGE_MARRONE,34,0.290970708,0.290970708,LA GAITANA,
MOONLIGHT,34,0.142238162,0.142238162,LA GAITANA,
NEW_YORK,34,0.249,0.249,LA GAITANA,
NOVIA,34,0.370318359,0.370318359,LA GAITANA,
RANDAL,34,0.22985348,0.22985348,LA GAITANA,
RODAS,34,0.134833534,0.134833534,LA GAITANA,
HAWAI,34,0.128038194,0.128038194,LA GAITANA,
SORRISO,34,0.163147351,0.163147351,LA GAITANA,
TINGUA,34,0.157899,0.157899,LA GAITANA,
ZAFIRO,34,0.259,0.259,LA GAITANA,
ZENIT,34,0.137024991,0.137024991,LA GAITANA,
HERMES,34,0.203093424,0.203093424,LA GAITANA,
ZEPPELIN,34,0.104068858,0.104068858,LA GAITANA,
KINO,34,0.217617135,0.217617135,LA GAITANA,
VELVET,34,0.261,0.261,LA GAITANA,
TANGELO,34,0.259,0.259,LA GAITANA,
ORANGE_FLAME,34,0.128038194,0.128038194,LA GAITANA,
TRUENO,34,0.128038194,0.128038194,LA GAITANA,
AMBROSE,34,0.089,0.089,LA GAITANA,
ANDINO,34,0.211,0.211,LA GAITANA,
BOUZERON,34,0.276,0.276,LA GAITANA,
CAPRICHO,34,0.147460938,0.147460938,LA GAITANA,
CAROCHE,34,0.164319249,0.164319249,LA GAITANA,
CAROLINE,34,0.075,0.075,LA GAITANA,
DANDY,34,0.342,0.342,LA GAITANA,
DANIKO,34,0.212051256,0.212051256,LA GAITANA,
DILETTA_CREMA,34,0.125584237,0.125584237,LA GAITANA,
DON_PEDRO,34,0.264298706,0.264298706,LA GAITANA,
FAITH,34,0,0,LA GAITANA,
FARIETA,34,0.17143,0.17143,LA GAITANA,
FAUSTO,34,0.11,0.11,LA GAITANA,
FREDY,34,0.157098935,0.157098935,LA GAITANA,
GLADYS,34,0,0,LA GAITANA,
GOBI,34,0.103386809,0.103386809,LA GAITANA,
GOBLIN,34,0.239,0.239,LA GAITANA,
GOLEM,34,0.259,0.259,LA GAITANA,
HELIOS,34,0.15045018,0.15045018,LA GAITANA,
ISOLA,34,0.522,0.522,LA GAITANA,
KINO_SPORT,34,0.117152995,0.117152995,LA GAITANA,
KOMACHI,34,0.113163934,0.113163934,LA GAITANA,
LIGHT_STAR,34,0.101018937,0.101018937,LA GAITANA,
LIZZY,34,0.329,0.329,LA GAITANA,
MADELON,34,0.201,0.201,LA GAITANA,
MEGAN,34,0.15,0.15,LA GAITANA,
MELODIA,34,0.13,0.13,LA GAITANA,
MIZUKI,34,0.058,0.058,LA GAITANA,
MONTOYA,34,0.166,0.166,LA GAITANA,
PELAYO,34,0.17,0.17,LA GAITANA,
POLIMNIA,34,0.180664295,0.180664295,LA GAITANA,
SOLEX,34,0.140512048,0.140512048,LA GAITANA,
SUMATRA,34,0.259,0.259,LA GAITANA,
TENDERLY,34,0.08,0.08,LA GAITANA,
VORAGINE,34,0.062575293,0.062575293,LA GAITANA,
WALKER,34,0.234295003,0.234295003,LA GAITANA,
ZAPOTE,34,0.255,0.255,LA GAITANA,
ZURIGO,34,0.272487539,0.272487539,LA GAITANA,
ALI_BABA,35,0.190785846,0.190785846,LA GAITANA,
AMOROSA,35,0.103513835,0.103513835,LA GAITANA,
ANTIGUA,35,0.290011476,0.290011476,LA GAITANA,
ARMONIA,35,0,0,LA GAITANA,
BIZET,35,0.193914,0.193914,LA GAITANA,
CAROLINE_GOLD,35,0,0,LA GAITANA,
CHELO,35,0.130878788,0.130878788,LA GAITANA,
DILETTA,35,0.108069515,0.108069515,LA GAITANA,
DONCEL,35,0.06905501,0.06905501,LA GAITANA,
FARIDA,35,0.153577043,0.153577043,LA GAITANA,
EXTASIS,35,0.099366449,0.099366449,LA GAITANA,
FUENTE,35,0.273120661,0.273120661,LA GAITANA,
GRANSOLE,35,0,0,LA GAITANA,
IKEBANA,35,0.061363636,0.061363636,LA GAITANA,
ILUSION,35,0.14643595,0.14643595,LA GAITANA,
JOBIM,35,0,0,LA GAITANA,
NAUTILUS,35,0.077954489,0.077954489,LA GAITANA,
NEON,35,0.099366449,0.099366449,LA GAITANA,
LEGE_MARRONE,35,0.165200743,0.165200743,LA GAITANA,
MOONLIGHT,35,0.117176386,0.117176386,LA GAITANA,
NEW_YORK,35,0.171,0.171,LA GAITANA,
NOVIA,35,0.236177734,0.236177734,LA GAITANA,
RANDAL,35,0.117216117,0.117216117,LA GAITANA,
RODAS,35,0.077954489,0.077954489,LA GAITANA,
HAWAI,35,0.099366449,0.099366449,LA GAITANA,
SORRISO,35,0.085937144,0.085937144,LA GAITANA,
TINGUA,35,0.135940198,0.135940198,LA GAITANA,
ZAFIRO,35,0.211,0.211,LA GAITANA,
ZENIT,35,0.143855013,0.143855013,LA GAITANA,
HERMES,35,0.209630531,0.209630531,LA GAITANA,
ZEPPELIN,35,0.150234742,0.150234742,LA GAITANA,
KINO,35,0.1796757,0.1796757,LA GAITANA,
VELVET,35,0.279,0.279,LA GAITANA,
TANGELO,35,0.211,0.211,LA GAITANA,
ORANGE_FLAME,35,0.099366449,0.099366449,LA GAITANA,
TRUENO,35,0.099366449,0.099366449,LA GAITANA,
AMBROSE,35,0.105,0.105,LA GAITANA,
ANDINO,35,0.181,0.181,LA GAITANA,
BOUZERON,35,0.184,0.184,LA GAITANA,
CAPRICHO,35,0.16796875,0.16796875,LA GAITANA,
CAROCHE,35,0.192488263,0.192488263,LA GAITANA,
CAROLINE,35,0,0,LA GAITANA,
DANDY,35,0.237,0.237,LA GAITANA,
DANIKO,35,0.148416642,0.148416642,LA GAITANA,
DILETTA_CREMA,35,0.099462624,0.099462624,LA GAITANA,
DON_PEDRO,35,0.255671093,0.255671093,LA GAITANA,
FAITH,35,0,0,LA GAITANA,
FARIETA,35,0.16275,0.16275,LA GAITANA,
FAUSTO,35,0.117,0.117,LA GAITANA,
FREDY,35,0.110313507,0.110313507,LA GAITANA,
GLADYS,35,0,0,LA GAITANA,
GOBI,35,0.093582888,0.093582888,LA GAITANA,
GOBLIN,35,0.209,0.209,LA GAITANA,
GOLEM,35,0.211,0.211,LA GAITANA,
HELIOS,35,0.122877527,0.122877527,LA GAITANA,
ISOLA,35,0.392,0.392,LA GAITANA,
KINO_SPORT,35,0.138931986,0.138931986,LA GAITANA,
KOMACHI,35,0.094680249,0.094680249,LA GAITANA,
LIGHT_STAR,35,0.082578671,0.082578671,LA GAITANA,
LIZZY,35,0.248,0.248,LA GAITANA,
MADELON,35,0.174,0.174,LA GAITANA,
MEGAN,35,0.15,0.15,LA GAITANA,
MELODIA,35,0.12,0.12,LA GAITANA,
MIZUKI,35,0.057,0.057,LA GAITANA,
MONTOYA,35,0.146,0.146,LA GAITANA,
PELAYO,35,0.12,0.12,LA GAITANA,
POLIMNIA,35,0.156385654,0.156385654,LA GAITANA,
SOLEX,35,0.116114458,0.116114458,LA GAITANA,
SUMATRA,35,0.211,0.211,LA GAITANA,
TENDERLY,35,0.13,0.13,LA GAITANA,
VORAGINE,35,0,0,LA GAITANA,
WALKER,35,0.26890063,0.26890063,LA GAITANA,
ZAPOTE,35,0.205,0.205,LA GAITANA,
ZURIGO,35,0.256233482,0.256233482,LA GAITANA,
ALI_BABA,36,0.115682728,0.115682728,LA GAITANA,
AMOROSA,36,0,0,LA GAITANA,
ANTIGUA,36,0.205090617,0.205090617,LA GAITANA,
ARMONIA,36,0,0,LA GAITANA,
BIZET,36,0.142614,0.142614,LA GAITANA,
CAROLINE_GOLD,36,0,0,LA GAITANA,
CHELO,36,0.076541889,0.076541889,LA GAITANA,
DILETTA,36,0.083492924,0.083492924,LA GAITANA,
DONCEL,36,0,0,LA GAITANA,
FARIDA,36,0.087608859,0.087608859,LA GAITANA,
EXTASIS,36,0.091975021,0.091975021,LA GAITANA,
FUENTE,36,0.172636537,0.172636537,LA GAITANA,
GRANSOLE,36,0,0,LA GAITANA,
IKEBANA,36,0.083677686,0.083677686,LA GAITANA,
ILUSION,36,0.086002066,0.086002066,LA GAITANA,
JOBIM,36,0,0,LA GAITANA,
NAUTILUS,36,0,0,LA GAITANA,
NEON,36,0.091975021,0.091975021,LA GAITANA,
LEGE_MARRONE,36,0.145574043,0.145574043,LA GAITANA,
MOONLIGHT,36,0.090469857,0.090469857,LA GAITANA,
NEW_YORK,36,0.169,0.169,LA GAITANA,
NOVIA,36,0.204492188,0.204492188,LA GAITANA,
RANDAL,36,0.096153846,0.096153846,LA GAITANA,
RODAS,36,0,0,LA GAITANA,
HAWAI,36,0.091975021,0.091975021,LA GAITANA,
SORRISO,36,0,0,LA GAITANA,
TINGUA,36,0.11651815,0.11651815,LA GAITANA,
ZAFIRO,36,0.173,0.173,LA GAITANA,
ZENIT,36,0.090768539,0.090768539,LA GAITANA,
HERMES,36,0.191511439,0.191511439,LA GAITANA,
ZEPPELIN,36,0.111111111,0.111111111,LA GAITANA,
KINO,36,0.169585882,0.169585882,LA GAITANA,
VELVET,36,0.198,0.198,LA GAITANA,
TANGELO,36,0.173,0.173,LA GAITANA,
ORANGE_FLAME,36,0.091975021,0.091975021,LA GAITANA,
TRUENO,36,0.091975021,0.091975021,LA GAITANA,
AMBROSE,36,0.104,0.104,LA GAITANA,
ANDINO,36,0.157,0.157,LA GAITANA,
BOUZERON,36,0.163,0.163,LA GAITANA,
CAPRICHO,36,0,0,LA GAITANA,
CAROCHE,36,0.132629108,0.132629108,LA GAITANA,
CAROLINE,36,0,0,LA GAITANA,
DANDY,36,0.157,0.157,LA GAITANA,
DANIKO,36,0.154145338,0.154145338,LA GAITANA,
DILETTA_CREMA,36,0,0,LA GAITANA,
DON_PEDRO,36,0.254968213,0.254968213,LA GAITANA,
FAITH,36,0,0,LA GAITANA,
FARIETA,36,0.14756,0.14756,LA GAITANA,
FAUSTO,36,0.086,0.086,LA GAITANA,
FREDY,36,0,0,LA GAITANA,
GLADYS,36,0,0,LA GAITANA,
GOBI,36,0,0,LA GAITANA,
GOBLIN,36,0.135,0.135,LA GAITANA,
GOLEM,36,0.173,0.173,LA GAITANA,
HELIOS,36,0.086440058,0.086440058,LA GAITANA,
ISOLA,36,0.228,0.228,LA GAITANA,
KINO_SPORT,36,0.095847815,0.095847815,LA GAITANA,
